customer_id,customer_segment
C015594,Corporate
C019702,Consumer
C019945,Corporate
C021402,Consumer
C001244,Consumer
C012771,Corporate
C014397,Corporate
C001756,Consumer
C024486,Consumer
C021268,Consumer
C022831,Home Office
C002395,Corporate
C019272,Consumer
C008476,Consumer
C020643,Consumer
C002193,Consumer
C024627,Corporate
C013164,Corporate
C012103,Corporate
C012952,Consumer
C001471,Consumer
C005436,Home Office
C016409,Consumer
C019297,Consumer
C010122,Consumer
C019098,Corporate
C005766,Home Office
C004641,Corporate
C011899,Corporate
C001177,Consumer
C006511,Corporate
C008752,Consumer
C016528,Consumer
C007002,Consumer
C000877,Corporate
C000265,Consumer
C021312,Home Office
C017833,Home Office
C020172,Corporate
C011754,Home Office
C014977,Corporate
C017499,Consumer
C004258,Corporate
C013607,Consumer
C001431,Corporate
C014878,Consumer
C000351,Consumer
C018364,Consumer
C021712,Corporate
C011322,Corporate
C010560,Consumer
C009308,Consumer
C014617,Home Office
C016485,Consumer
C004567,Home Office
C017028,Corporate
C024147,Consumer
C000962,Consumer
C010918,Corporate
C020073,Consumer
C017957,Corporate
C021250,Corporate
C006281,Consumer
C019761,Corporate
C010603,Consumer
C001524,Corporate
C018721,Consumer
C018913,Corporate
C015584,Consumer
C016320,Consumer
C015056,Consumer
C002456,Corporate
C009571,Consumer
C002415,Corporate
C008581,Consumer
C007673,Corporate
C003543,Corporate
C011837,Consumer
C017195,Corporate
C021399,Home Office
C002115,Corporate
C021553,Corporate
C005925,Consumer
C007144,Consumer
C014455,Consumer
C015782,Corporate
C024203,Corporate
C011931,Corporate
C003085,Consumer
C015889,Consumer
C005422,Corporate
C001443,Consumer
C002791,Corporate
C003633,Home Office
C017114,Consumer
C010132,Consumer
C000374,Consumer
C023208,Consumer
C013819,Consumer
C007305,Consumer
C020723,Consumer
C022155,Consumer
C001822,Consumer
C013811,Consumer
C006955,Consumer
C000959,Consumer
C015615,Consumer
C003616,Consumer
C002781,Consumer
C006742,Consumer
C019939,Home Office
C003055,Corporate
C022560,Corporate
C011474,Consumer
C009002,Consumer
C011456,Corporate
C009983,Consumer
C019820,Consumer
C008029,Consumer
C020541,Consumer
C005838,Consumer
C012151,Consumer
C006576,Consumer
C001528,Corporate
C024636,Consumer
C016853,Consumer
C012593,Consumer
C007901,Consumer
C016060,Consumer
C017433,Corporate
C020859,Consumer
C000277,Corporate
C017867,Consumer
C005004,Corporate
C020469,Consumer
C024362,Consumer
C023194,Consumer
C005180,Consumer
C002398,Consumer
C007302,Consumer
C005806,Consumer
C022843,Corporate
C009366,Corporate
C016768,Home Office
C009630,Corporate
C007911,Corporate
C018688,Consumer
C008113,Corporate
C002289,Consumer
C003580,Consumer
C012001,Consumer
C002583,Consumer
C012260,Corporate
C018897,Corporate
C016332,Corporate
C024998,Consumer
C005939,Consumer
C013313,Corporate
C020518,Consumer
C018689,Consumer
C014254,Consumer
C006032,Consumer
C012994,Corporate
C024737,Consumer
C014752,Corporate
C021443,Consumer
C020295,Home Office
C009952,Consumer
C010760,Home Office
C022099,Home Office
C004723,Consumer
C020808,Consumer
C004978,Consumer
C022869,Corporate
C015972,Corporate
C000462,Consumer
C017582,Consumer
C011258,Home Office
C019757,Corporate
C007204,Corporate
C009439,Consumer
C016623,Consumer
C003693,Corporate
C010363,Consumer
C020860,Consumer
C010203,Home Office
C000846,Home Office
C017079,Consumer
C015064,Consumer
C016876,Consumer
C019178,Corporate
C006006,Consumer
C021455,Corporate
C009120,Consumer
C016533,Corporate
C014402,Consumer
C017394,Consumer
C016992,Home Office
C020153,Consumer
C019214,Consumer
C013254,Home Office
C017467,Consumer
C017141,Consumer
C014780,Consumer
C016614,Consumer
C006730,Corporate
C001782,Corporate
C018790,Home Office
C000957,Consumer
C017600,Consumer
C021865,Home Office
C015892,Consumer
C007708,Consumer
C007723,Consumer
C024352,Corporate
C006019,Corporate
C024684,Home Office
C019518,Consumer
C007833,Consumer
C013180,Consumer
C015865,Consumer
C000705,Consumer
C011128,Consumer
C004339,Consumer
C021638,Corporate
C017382,Consumer
C000994,Consumer
C017569,Corporate
C013797,Consumer
C012404,Consumer
C012956,Consumer
C009478,Consumer
C016460,Corporate
C003198,Corporate
C013961,Home Office
C016753,Consumer
C010987,Corporate
C008131,Consumer
C012896,Consumer
C017633,Consumer
C022245,Consumer
C015438,Corporate
C013708,Consumer
C017545,Corporate
C005895,Corporate
C015938,Consumer
C003749,Corporate
C009789,Consumer
C000677,Consumer
C008072,Consumer
C017208,Consumer
C022176,Consumer
C003474,Consumer
C007123,Corporate
C006989,Corporate
C005464,Consumer
C015651,Corporate
C001181,Corporate
C003807,Consumer
C013408,Home Office
C024342,Corporate
C020215,Consumer
C010647,Corporate
C009021,Consumer
C010820,Home Office
C019466,Corporate
C004403,Consumer
C017127,Corporate
C022535,Consumer
C005293,Consumer
C001456,Consumer
C022185,Home Office
C013946,Home Office
C021973,Corporate
C016087,Home Office
C004079,Corporate
C021320,Consumer
C005089,Consumer
C008603,Consumer
C019546,Corporate
C024447,Consumer
C021977,Consumer
C009563,Consumer
C016254,Consumer
C003742,Home Office
C007251,Corporate
C016193,Consumer
C003522,Home Office
C006901,Corporate
C010007,Home Office
C012410,Home Office
C012860,Corporate
C024999,Corporate
C016507,Corporate
C006071,Corporate
C019576,Consumer
C010458,Home Office
C002459,Consumer
C013754,Consumer
C010198,Consumer
C000379,Corporate
C023319,Consumer
C001007,Consumer
C022297,Consumer
C001454,Consumer
C018407,Consumer
C017093,Consumer
C002126,Consumer
C010843,Corporate
C019613,Corporate
C005048,Corporate
C019349,Corporate
C007051,Consumer
C008197,Consumer
C011048,Consumer
C023235,Corporate
C016797,Corporate
C018959,Consumer
C005054,Consumer
C012204,Consumer
C008618,Consumer
C018676,Corporate
C009340,Corporate
C018982,Corporate
C015495,Consumer
C020901,Home Office
C000231,Consumer
C012010,Consumer
C024972,Consumer
C012813,Consumer
C008983,Consumer
C007656,Consumer
C018618,Consumer
C010435,Home Office
C004146,Corporate
C013048,Consumer
C014622,Consumer
C006946,Consumer
C018303,Consumer
C009062,Corporate
C021767,Corporate
C014713,Consumer
C024242,Corporate
C015715,Consumer
C021028,Home Office
C019482,Corporate
C004368,Consumer
C007691,Consumer
C012652,Consumer
C023187,Consumer
C008863,Consumer
C020695,Corporate
C015554,Home Office
C017771,Corporate
C023102,Consumer
C004376,Consumer
C020811,Consumer
C016878,Home Office
C017634,Consumer
C020826,Consumer
C016339,Consumer
C011743,Corporate
C024595,Consumer
C022899,Corporate
C018216,Consumer
C022699,Consumer
C017480,Consumer
C021008,Consumer
C004782,Consumer
C023393,Corporate
C011149,Consumer
C019253,Consumer
C017598,Home Office
C007526,Consumer
C010684,Corporate
C010386,Consumer
C004036,Home Office
C000601,Consumer
C018858,Home Office
C023277,Corporate
C007110,Consumer
C003028,Consumer
C009489,Consumer
C022029,Corporate
C019166,Consumer
C023684,Corporate
C004070,Consumer
C008201,Corporate
C012389,Consumer
C023115,Consumer
C014840,Consumer
C014572,Consumer
C010020,Consumer
C010691,Consumer
C001603,Corporate
C019335,Consumer
C000676,Consumer
C008014,Consumer
C004157,Corporate
C020410,Corporate
C012183,Consumer
C020868,Corporate
C016672,Consumer
C014106,Consumer
C000043,Consumer
C006556,Corporate
C013534,Consumer
C017938,Corporate
C022089,Consumer
C021540,Corporate
C022731,Consumer
C010916,Consumer
C012710,Consumer
C012739,Consumer
C010659,Consumer
C005544,Consumer
C009144,Consumer
C007166,Home Office
C009208,Consumer
C020011,Consumer
C017135,Corporate
C016762,Consumer
C000617,Consumer
C015179,Corporate
C011158,Consumer
C020336,Corporate
C016213,Home Office
C021299,Corporate
C000651,Corporate
C013506,Consumer
C022312,Consumer
C018039,Corporate
C006124,Consumer
C002109,Consumer
C009268,Consumer
C002604,Consumer
C007033,Consumer
C011875,Consumer
C024772,Consumer
C005257,Consumer
C002727,Corporate
C005392,Home Office
C019798,Corporate
C023759,Consumer
C009869,Consumer
C007831,Consumer
C001144,Consumer
C005733,Home Office
C012369,Home Office
C013378,Corporate
C008690,Consumer
C006567,Consumer
C001297,Consumer
C013497,Consumer
C001525,Consumer
C024367,Consumer
C014362,Home Office
C024554,Consumer
C020941,Corporate
C005808,Corporate
C013911,Consumer
C010777,Home Office
C024006,Consumer
C003977,Consumer
C001831,Corporate
C018859,Consumer
C003080,Corporate
C020133,Consumer
C020631,Consumer
C019259,Corporate
C021797,Consumer
C000400,Consumer
C014782,Home Office
C022990,Consumer
C015138,Consumer
C022782,Consumer
C006409,Consumer
C014732,Consumer
C012689,Consumer
C003908,Corporate
C013492,Corporate
C004962,Consumer
C001266,Consumer
C022681,Corporate
C023912,Consumer
C012650,Consumer
C016558,Consumer
C018262,Consumer
C007250,Home Office
C024081,Corporate
C005090,Corporate
C011264,Corporate
C020748,Consumer
C002868,Corporate
C004012,Home Office
C011878,Corporate
C021914,Corporate
C015434,Consumer
C005826,Consumer
C018416,Consumer
C010879,Corporate
C016576,Corporate
C022751,Corporate
C021149,Consumer
C006171,Consumer
C002846,Consumer
C003936,Corporate
C019340,Consumer
C018766,Consumer
C005263,Corporate
C011900,Consumer
C009282,Consumer
C001650,Consumer
C008105,Consumer
C009260,Consumer
C022774,Corporate
C002939,Consumer
C022648,Corporate
C014314,Consumer
C021401,Consumer
C009970,Consumer
C012179,Consumer
C023273,Home Office
C021989,Corporate
C020870,Consumer
C000642,Corporate
C011540,Consumer
C012777,Consumer
C014385,Home Office
C003805,Corporate
C015999,Consumer
C016204,Home Office
C000906,Corporate
C013357,Corporate
C012017,Consumer
C007615,Corporate
C008780,Consumer
C010275,Consumer
C007726,Consumer
C010341,Consumer
C009180,Consumer
C006284,Consumer
C001817,Corporate
C011122,Home Office
C011833,Corporate
C024872,Consumer
C010840,Consumer
C012865,Consumer
C010778,Corporate
C021134,Corporate
C023850,Home Office
C019123,Home Office
C006590,Corporate
C011461,Corporate
C017490,Home Office
C019034,Consumer
C001677,Home Office
C005713,Consumer
C011321,Consumer
C023651,Consumer
C017750,Consumer
C013389,Consumer
C014739,Consumer
C009680,Home Office
C009801,Consumer
C009886,Consumer
C008356,Corporate
C018633,Consumer
C013517,Consumer
C000495,Corporate
C016893,Corporate
C017139,Consumer
C021781,Consumer
C024644,Consumer
C016770,Corporate
C008772,Consumer
C004775,Consumer
C020229,Consumer
C008391,Consumer
C015492,Corporate
C020126,Corporate
C011400,Home Office
C012623,Corporate
C007066,Consumer
C013272,Consumer
C004991,Consumer
C002291,Consumer
C008426,Consumer
C004415,Consumer
C001103,Corporate
C005066,Consumer
C013185,Corporate
C005015,Consumer
C020968,Consumer
C000938,Consumer
C009864,Corporate
C020454,Consumer
C014125,Consumer
C013830,Consumer
C022119,Consumer
C017063,Consumer
C010426,Consumer
C000670,Consumer
C019176,Consumer
C010062,Corporate
C001410,Consumer
C010803,Consumer
C020757,Corporate
C017935,Consumer
C008566,Consumer
C000819,Consumer
C024123,Consumer
C003899,Consumer
C008610,Home Office
C024308,Consumer
C002495,Consumer
C008916,Consumer
C003476,Consumer
C020914,Consumer
C007489,Corporate
C010534,Corporate
C001529,Consumer
C007007,Corporate
C004834,Consumer
C004803,Corporate
C014856,Consumer
C012053,Consumer
C000789,Consumer
C020575,Consumer
C019449,Corporate
C012602,Consumer
C017038,Consumer
C010708,Consumer
C002360,Corporate
C012840,Consumer
C013836,Home Office
C013259,Corporate
C014408,Corporate
C003462,Corporate
C022162,Consumer
C005022,Home Office
C014139,Corporate
C004076,Consumer
C014358,Consumer
C007798,Consumer
C017657,Consumer
C015919,Corporate
C018469,Consumer
C007679,Consumer
C022903,Home Office
C023559,Consumer
C003116,Consumer
C008747,Consumer
C013724,Corporate
C022860,Consumer
C017995,Consumer
C002102,Corporate
C015799,Consumer
C010980,Consumer
C001439,Corporate
C007257,Corporate
C010940,Corporate
C000093,Corporate
C016509,Consumer
C014429,Corporate
C012212,Consumer
C015123,Corporate
C021893,Consumer
C010667,Corporate
C004583,Consumer
C018723,Consumer
C017106,Consumer
C023571,Corporate
C005024,Corporate
C022041,Corporate
C011783,Consumer
C011222,Corporate
C000985,Home Office
C014573,Corporate
C021442,Consumer
C023739,Consumer
C001925,Consumer
C003230,Corporate
C017721,Consumer
C022919,Consumer
C023454,Consumer
C015230,Corporate
C011591,Consumer
C018509,Consumer
C020827,Consumer
C014923,Consumer
C014633,Consumer
C012885,Consumer
C023083,Consumer
C014239,Corporate
C011859,Consumer
C011669,Consumer
C018352,Consumer
C018457,Consumer
C004543,Consumer
C024424,Consumer
C021862,Consumer
C022200,Consumer
C014291,Consumer
C018390,Consumer
C012282,Corporate
C008783,Consumer
C011596,Home Office
C020337,Consumer
C016304,Consumer
C019400,Consumer
C000475,Consumer
C020472,Corporate
C003432,Consumer
C006133,Corporate
C021900,Consumer
C012382,Corporate
C017331,Consumer
C023888,Consumer
C008730,Consumer
C006086,Consumer
C016567,Corporate
C017897,Corporate
C007546,Corporate
C011104,Consumer
C006964,Consumer
C003497,Corporate
C017332,Corporate
C011034,Corporate
C012557,Consumer
C019206,Consumer
C019749,Consumer
C000452,Corporate
C024979,Corporate
C012340,Consumer
C021773,Consumer
C022632,Consumer
C014990,Consumer
C024458,Home Office
C003281,Consumer
C008702,Corporate
C001473,Consumer
C017420,Consumer
C020046,Corporate
C001801,Consumer
C001463,Home Office
C023973,Consumer
C015125,Consumer
C018206,Consumer
C000812,Consumer
C024650,Consumer
C021051,Consumer
C009108,Consumer
C016423,Corporate
C024143,Consumer
C019916,Consumer
C021040,Corporate
C017925,Consumer
C024151,Corporate
C002497,Home Office
C011381,Corporate
C007964,Consumer
C016161,Consumer
C021176,Corporate
C023672,Consumer
C003943,Consumer
C019755,Home Office
C019699,Corporate
C006275,Consumer
C006632,Corporate
C014351,Consumer
C003078,Corporate
C013381,Home Office
C002644,Consumer
C019327,Corporate
C007904,Consumer
C005390,Consumer
C004940,Corporate
C008058,Consumer
C004427,Corporate
C007919,Consumer
C008974,Home Office
C006921,Consumer
C021305,Consumer
C019622,Consumer
C004714,Corporate
C002361,Consumer
C007937,Consumer
C010672,Consumer
C005976,Corporate
C016534,Consumer
C011672,Consumer
C019438,Corporate
C018821,Consumer
C010765,Consumer
C011610,Consumer
C010045,Consumer
C010878,Consumer
C008903,Consumer
C024545,Consumer
C003368,Corporate
C019654,Home Office
C006016,Consumer
C021747,Consumer
C003165,Corporate
C000784,Consumer
C009084,Consumer
C017089,Corporate
C023660,Home Office
C000868,Consumer
C023335,Consumer
C016569,Consumer
C022954,Consumer
C021161,Consumer
C002128,Consumer
C015287,Consumer
C018245,Home Office
C014827,Corporate
C007616,Home Office
C000019,Corporate
C015439,Corporate
C006999,Consumer
C021791,Consumer
C014976,Corporate
C001395,Consumer
C000535,Corporate
C010064,Corporate
C021389,Corporate
C001137,Consumer
C007360,Consumer
C013193,Consumer
C007347,Consumer
C003220,Consumer
C005560,Corporate
C010648,Consumer
C016744,Home Office
C016182,Consumer
C011525,Corporate
C021155,Consumer
C008546,Corporate
C022776,Consumer
C016613,Home Office
C005414,Consumer
C000460,Consumer
C002399,Home Office
C011779,Consumer
C023408,Consumer
C009150,Consumer
C008703,Corporate
C017601,Consumer
C012159,Consumer
C015624,Corporate
C008930,Consumer
C001161,Consumer
C016630,Consumer
C023694,Home Office
C003662,Corporate
C003229,Corporate
C017186,Corporate
C011429,Consumer
C019299,Corporate
C013987,Consumer
C015198,Consumer
C000310,Corporate
C007954,Consumer
C019436,Consumer
C024312,Consumer
C008804,Consumer
C019403,Consumer
C013752,Home Office
C001856,Consumer
C012208,Corporate
C011682,Corporate
C017571,Corporate
C012674,Consumer
C014538,Corporate
C004925,Consumer
C004653,Consumer
C021848,Corporate
C020039,Consumer
C022214,Consumer
C017677,Consumer
C009987,Consumer
C011919,Consumer
C015813,Consumer
C007596,Consumer
C000878,Consumer
C000210,Consumer
C005904,Corporate
C000250,Consumer
C024246,Corporate
C015104,Corporate
C015070,Corporate
C003465,Corporate
C016158,Consumer
C007010,Home Office
C007260,Corporate
C003868,Corporate
C006477,Corporate
C001694,Corporate
C003945,Consumer
C006473,Corporate
C013049,Consumer
C005666,Consumer
C003683,Corporate
C017662,Corporate
C010550,Consumer
C013046,Consumer
C023124,Consumer
C004471,Consumer
C021528,Corporate
C005996,Corporate
C013924,Consumer
C005598,Corporate
C005792,Home Office
C004710,Consumer
C006575,Consumer
C013970,Consumer
C017182,Corporate
C004372,Consumer
C023202,Consumer
C022340,Consumer
C005696,Consumer
C010161,Corporate
C005673,Consumer
C001990,Consumer
C002962,Corporate
C005021,Consumer
C017200,Consumer
C005795,Consumer
C002659,Corporate
C022404,Corporate
C003073,Consumer
C020975,Consumer
C002839,Corporate
C023622,Consumer
C004931,Consumer
C018159,Corporate
C012738,Home Office
C005317,Consumer
C000287,Consumer
C005602,Consumer
C004951,Consumer
C018049,Consumer
C009452,Consumer
C011476,Consumer
C019710,Home Office
C013479,Home Office
C018740,Corporate
C005049,Consumer
C017367,Consumer
C007221,Consumer
C015448,Corporate
C010270,Corporate
C004330,Home Office
C001406,Consumer
C008389,Corporate
C010646,Consumer
C006616,Consumer
C021948,Corporate
C001134,Consumer
C020628,Corporate
C017418,Corporate
C023990,Corporate
C014323,Consumer
C016611,Consumer
C012054,Home Office
C014427,Consumer
C023340,Consumer
C019921,Consumer
C010717,Consumer
C016169,Consumer
C002209,Corporate
C019087,Home Office
C004334,Consumer
C005845,Consumer
C006510,Home Office
C006041,Consumer
C004572,Consumer
C012142,Corporate
C004397,Consumer
C015263,Consumer
C021426,Consumer
C018376,Consumer
C014282,Home Office
C023368,Corporate
C005409,Consumer
C021897,Corporate
C018890,Corporate
C009212,Corporate
C024527,Corporate
C022333,Consumer
C024371,Corporate
C000844,Consumer
C019379,Consumer
C002916,Corporate
C005224,Consumer
C000393,Consumer
C015018,Corporate
C017385,Corporate
C021180,Consumer
C021454,Corporate
C019284,Consumer
C021352,Consumer
C024780,Consumer
C023797,Consumer
C021550,Consumer
C013053,Consumer
C008554,Consumer
C007612,Consumer
C016201,Corporate
C010320,Corporate
C010021,Home Office
C008606,Consumer
C016196,Corporate
C005417,Corporate
C002669,Corporate
C019101,Consumer
C022045,Home Office
C019454,Consumer
C000624,Consumer
C018665,Consumer
C016074,Corporate
C003536,Home Office
C016310,Home Office
C014866,Consumer
C000069,Corporate
C010057,Consumer
C021475,Corporate
C009740,Home Office
C017944,Corporate
C016501,Consumer
C016981,Corporate
C014610,Consumer
C007825,Corporate
C006221,Corporate
C006302,Consumer
C022892,Corporate
C016597,Corporate
C006819,Consumer
C016430,Corporate
C005629,Consumer
C017865,Consumer
C014623,Home Office
C010343,Home Office
C006160,Corporate
C022760,Corporate
C019157,Consumer
C018984,Consumer
C008538,Corporate
C023401,Consumer
C010196,Corporate
C019816,Consumer
C011163,Corporate
C020000,Corporate
C022130,Corporate
C008501,Consumer
C003237,Consumer
C006526,Consumer
C002903,Corporate
C020604,Consumer
C000091,Corporate
C020294,Consumer
C024039,Consumer
C024564,Corporate
C016592,Corporate
C002466,Consumer
C017188,Home Office
C022888,Home Office
C011537,Home Office
C006361,Consumer
C017109,Consumer
C018847,Consumer
C008294,Consumer
C012233,Corporate
C002139,Corporate
C016176,Corporate
C008602,Consumer
C014068,Consumer
C020088,Corporate
C004144,Consumer
C002222,Consumer
C016400,Home Office
C018778,Consumer
C018024,Consumer
C006174,Consumer
C003339,Consumer
C002215,Corporate
C014204,Consumer
C021450,Consumer
C004904,Consumer
C023458,Consumer
C012851,Consumer
C018329,Home Office
C004353,Corporate
C002327,Corporate
C020223,Corporate
C003862,Corporate
C019673,Corporate
C014027,Consumer
C021157,Consumer
C011488,Corporate
C016617,Consumer
C008442,Consumer
C003784,Consumer
C005355,Corporate
C016352,Home Office
C000156,Corporate
C000444,Corporate
C012139,Home Office
C015879,Consumer
C012888,Corporate
C015908,Consumer
C006857,Consumer
C013796,Consumer
C012616,Consumer
C000709,Consumer
C001968,Home Office
C006357,Consumer
C024278,Consumer
C023197,Consumer
C015103,Corporate
C003022,Consumer
C019788,Consumer
C005076,Corporate
C003308,Consumer
C006421,Consumer
C024570,Consumer
C005748,Consumer
C012180,Consumer
C004655,Home Office
C010209,Corporate
C010624,Consumer
C022257,Home Office
C022002,Consumer
C005935,Consumer
C017121,Consumer
C002899,Home Office
C014207,Corporate
C014985,Home Office
C003527,Consumer
C005017,Corporate
C015410,Consumer
C020029,Consumer
C007352,Consumer
C008741,Consumer
C004539,Consumer
C010784,Consumer
C013271,Corporate
C019624,Consumer
C003351,Consumer
C005289,Consumer
C003083,Consumer
C017585,Corporate
C022796,Consumer
C006830,Consumer
C016276,Consumer
C009447,Corporate
C014880,Corporate
C002370,Consumer
C016815,Corporate
C022178,Consumer
C004109,Corporate
C006841,Consumer
C000865,Consumer
C010313,Corporate
C007081,Corporate
C014993,Consumer
C019048,Corporate
C000203,Home Office
C011971,Corporate
C016131,Consumer
C006954,Corporate
C012867,Corporate
C008377,Consumer
C016413,Consumer
C005548,Home Office
C009013,Consumer
C023356,Consumer
C013219,Consumer
C011662,Corporate
C013006,Consumer
C020473,Corporate
C000757,Consumer
C001592,Consumer
C005133,Corporate
C001851,Consumer
C003703,Consumer
C011897,Consumer
C023686,Corporate
C010910,Consumer
C000002,Consumer
C018756,Corporate
C007150,Consumer
C003389,Corporate
C019043,Consumer
C005384,Consumer
C020887,Consumer
C010387,Consumer
C000973,Consumer
C017550,Consumer
C010070,Corporate
C011615,Corporate
C009416,Corporate
C016752,Consumer
C002889,Corporate
C002570,Corporate
C005635,Consumer
C004754,Consumer
C011350,Consumer
C011150,Corporate
C013443,Consumer
C016648,Home Office
C013905,Consumer
C011072,Consumer
C009311,Consumer
C016316,Corporate
C004093,Consumer
C021906,Corporate
C014292,Home Office
C019283,Consumer
C017650,Consumer
C003740,Consumer
C000418,Consumer
C011170,Consumer
C024150,Consumer
C017905,Consumer
C001071,Corporate
C002801,Corporate
C002663,Consumer
C008722,Consumer
C022304,Consumer
C019051,Consumer
C024145,Corporate
C014229,Corporate
C023882,Consumer
C015895,Consumer
C019675,Home Office
C004296,Consumer
C007928,Home Office
C003864,Consumer
C001866,Consumer
C023599,Home Office
C008267,Home Office
C023031,Consumer
C005470,Consumer
C005429,Corporate
C020856,Consumer
C007140,Consumer
C019662,Consumer
C022293,Corporate
C004118,Consumer
C018752,Consumer
C016294,Consumer
C017265,Corporate
C024907,Corporate
C015166,Consumer
C010678,Consumer
C017821,Consumer
C010950,Consumer
C013401,Corporate
C024681,Consumer
C008989,Consumer
C008544,Corporate
C006350,Consumer
C018511,Consumer
C015496,Consumer
C013229,Home Office
C008082,Consumer
C024008,Home Office
C007912,Consumer
C011959,Consumer
C001050,Corporate
C007700,Consumer
C010644,Corporate
C004150,Consumer
C021646,Consumer
C003672,Consumer
C001854,Home Office
C001894,Consumer
C021307,Consumer
C011418,Corporate
C005539,Consumer
C009129,Corporate
C005452,Home Office
C005870,Corporate
C018564,Corporate
C024025,Consumer
C000051,Consumer
C013921,Consumer
C019580,Corporate
C005029,Corporate
C021826,Consumer
C004860,Consumer
C014218,Consumer
C012967,Consumer
C009601,Corporate
C016226,Consumer
C008742,Consumer
C023541,Consumer
C014258,Consumer
C005190,Home Office
C000619,Consumer
C007817,Consumer
C021418,Corporate
C024923,Consumer
C019308,Consumer
C007522,Consumer
C022639,Consumer
C000068,Consumer
C021811,Consumer
C011056,Corporate
C007861,Consumer
C005092,Consumer
C007280,Home Office
C005691,Consumer
C015959,Consumer
C008420,Corporate
C018932,Consumer
C001336,Consumer
C018944,Consumer
C000139,Home Office
C016324,Consumer
C023634,Corporate
C004769,Consumer
C000233,Consumer
C008940,Corporate
C012844,Consumer
C001400,Consumer
C011858,Consumer
C023341,Corporate
C022818,Home Office
C018948,Consumer
C019387,Corporate
C008275,Corporate
C020635,Corporate
C001408,Consumer
C015311,Consumer
C014517,Consumer
C016172,Corporate
C024056,Consumer
C000240,Home Office
C016456,Corporate
C024450,Consumer
C002210,Consumer
C017261,Consumer
C016637,Home Office
C003112,Home Office
C020770,Corporate
C006395,Consumer
C017604,Corporate
C023176,Consumer
C019872,Consumer
C018496,Consumer
C020799,Corporate
C006406,Consumer
C022170,Consumer
C016657,Consumer
C004262,Corporate
C016749,Consumer
C008266,Consumer
C018583,Consumer
C007321,Home Office
C003655,Consumer
C005496,Consumer
C012555,Corporate
C002501,Corporate
C011284,Consumer
C010172,Consumer
C011027,Corporate
C012456,Consumer
C021805,Consumer
C014004,Consumer
C012211,Corporate
C015456,Corporate
C006726,Consumer
C002658,Consumer
C013659,Home Office
C018519,Consumer
C014475,Consumer
C007142,Consumer
C015766,Consumer
C023334,Consumer
C006892,Corporate
C016235,Corporate
C003417,Corporate
C006097,Corporate
C023867,Corporate
C007054,Consumer
C014801,Corporate
C020933,Consumer
C005198,Corporate
C020765,Corporate
C021478,Corporate
C000298,Consumer
C012326,Consumer
C001457,Consumer
C003826,Home Office
C024012,Consumer
C023767,Consumer
C018714,Corporate
C007422,Corporate
C021050,Consumer
C024152,Consumer
C014916,Consumer
C022373,Home Office
C009077,Corporate
C023758,Corporate
C000081,Consumer
C015616,Corporate
C007369,Consumer
C022222,Consumer
C009999,Consumer
C020702,Corporate
C018146,Corporate
C006731,Home Office
C005018,Home Office
C001189,Corporate
C015176,Consumer
C020796,Corporate
C000948,Consumer
C004309,Corporate
C001882,Consumer
C011677,Corporate
C020447,Corporate
C010636,Corporate
C009966,Consumer
C002375,Consumer
C005997,Corporate
C012758,Consumer
C015603,Corporate
C015339,Consumer
C024622,Corporate
C009025,Consumer
C008471,Corporate
C004265,Consumer
C015769,Home Office
C008140,Consumer
C017927,Corporate
C005041,Corporate
C004624,Consumer
C018925,Consumer
C006369,Consumer
C018126,Home Office
C012314,Consumer
C003473,Consumer
C010570,Consumer
C006807,Consumer
C010661,Consumer
C005003,Corporate
C017011,Consumer
C020380,Consumer
C011348,Corporate
C019836,Consumer
C003521,Corporate
C010692,Corporate
C022478,Consumer
C024264,Consumer
C010711,Corporate
C002880,Corporate
C004383,Corporate
C003506,Consumer
C010162,Consumer
C000661,Consumer
C009780,Consumer
C010216,Home Office
C004742,Home Office
C020208,Consumer
C001717,Corporate
C015425,Corporate
C014707,Corporate
C020463,Consumer
C018548,Corporate
C018105,Consumer
C016952,Home Office
C005397,Consumer
C000736,Consumer
C015670,Corporate
C020420,Consumer
C006658,Corporate
C018571,Corporate
C023420,Consumer
C001141,Consumer
C014445,Consumer
C018452,Home Office
C015701,Corporate
C005050,Consumer
C006208,Consumer
C007108,Corporate
C017895,Consumer
C005253,Consumer
C015192,Consumer
C022426,Consumer
C007470,Corporate
C015795,Consumer
C004234,Home Office
C014823,Consumer
C023253,Consumer
C016765,Corporate
C019643,Corporate
C017724,Consumer
C006407,Consumer
C005454,Consumer
C010998,Consumer
C015989,Consumer
C009561,Consumer
C019778,Consumer
C005447,Consumer
C015592,Consumer
C003986,Consumer
C020117,Corporate
C015128,Consumer
C006476,Corporate
C012786,Consumer
C014386,Consumer
C019007,Consumer
C005459,Consumer
C020120,Consumer
C022226,Consumer
C021327,Consumer
C021199,Home Office
C017023,Corporate
C020844,Home Office
C013256,Consumer
C010439,Corporate
C023113,Corporate
C022057,Corporate
C017514,Consumer
C015146,Consumer
C007252,Consumer
C019075,Consumer
C022198,Consumer
C007637,Consumer
C014988,Corporate
C011760,Consumer
C010832,Consumer
C002728,Consumer
C005353,Consumer
C013426,Consumer
C002997,Corporate
C017806,Corporate
C014452,Consumer
C009580,Consumer
C022735,Consumer
C007449,Consumer
C021115,Consumer
C021966,Consumer
C005299,Home Office
C020162,Home Office
C005118,Consumer
C019934,Consumer
C011634,Corporate
C011376,Consumer
C009341,Consumer
